Episode,Reward,Lines Cleared
4012,185,4
4013,267,6
4014,144,3
4015,391,9
4016,-1,0
4017,576,13
4018,884,19
4019,535,12
4020,41,1
4021,226,5
4022,572,9
4023,268,6
4024,453,10
4025,268,6
4026,166,4
4027,0,0
4028,268,6
4029,-1,0
4030,370,8
4031,411,9
4032,433,10
4033,41,1
4034,205,4
4035,41,1
4036,0,0
4037,556,12
4038,329,7
4039,509,8
4040,350,8
4041,535,12
4042,82,2
4043,82,2
4044,124,3
4045,0,0
4046,185,4
4047,165,4
4048,144,3
4049,247,6
4050,206,5
4051,124,3
4052,143,3
4053,371,8
4054,0,0
4055,0,0
4056,370,8
4057,309,7
4058,144,3
4059,0,0
4060,469,7
4061,0,0
4062,473,10
4063,124,3
4064,1,0
4065,433,10
4066,1,0
4067,40,1
4068,-1,0
4069,102,2
4070,83,2
4071,165,4
4072,227,5
4073,82,2
4074,801,17
4075,1126,21
4076,41,1
4077,555,12
4078,144,3
4079,289,7
4080,0,0
4081,42,1
4082,41,1
4083,124,3
4084,0,0
4085,41,1
4086,83,2
4087,0,0
4088,267,6
4089,268,6
4090,757,13
4091,82,2
4092,124,3
4093,41,1
4094,83,2
4095,82,2
4096,880,16
4097,124,3
4098,164,4
4099,124,3
4100,596,13
4101,247,6
4102,41,1
4103,0,0
4104,309,7
4105,514,11
4106,124,3
4107,473,10
4108,40,1
4109,-1,0
4110,453,10
4111,41,1
4112,185,4
4113,247,5
4114,185,4
4115,901,17
4116,474,11
4117,82,2
4118,124,3
4119,226,5
4120,0,0
4121,144,3
4122,124,3
4123,42,1
4124,82,2
4125,103,2
4126,287,6
4127,412,9
4128,370,8
4129,41,1
4130,185,4
4131,185,4
4132,535,12
4133,83,2
4134,555,12
4135,83,2
4136,83,2
4137,330,8
4138,41,1
4139,40,1
4140,144,3
4141,83,2
4142,0,0
4143,308,7
4144,268,6
4145,453,10
4146,469,7
4147,248,6
4148,453,10
4149,268,6
4150,248,6
4151,289,7
4152,-1,0
4153,288,6
4154,309,7
4155,144,3
4156,1326,21
4157,226,5
4158,41,1
4159,762,17
4160,350,8
4161,185,4
4162,268,6
4163,0,0
4164,165,4
4165,206,5
4166,226,5
4167,433,10
4168,124,3
4169,925,20
4170,412,10
4171,469,7
4172,268,6
4173,41,1
4174,839,15
4175,185,4
4176,124,3
4177,0,0
4178,42,1
4179,-1,0
4180,248,6
4181,185,4
4182,227,5
4183,309,7
4184,41,1
4185,762,17
4186,943,18
4187,1040,16
4188,2253,42
4189,226,5
4190,864,19
4191,82,2
4192,226,5
4193,0,0
4194,83,2
4195,207,5
4196,289,7
4197,556,13
4198,637,14
4199,143,3
4200,227,5
4201,1092,25
4202,756,13
4203,165,4
4204,-1,0
4205,411,9
4206,1333,26
4207,557,13
4208,41,1
4209,391,9
4210,227,5
4211,289,7
4212,124,3
4213,530,8
4214,41,1
4215,469,7
4216,41,1
4217,144,3
4218,186,4
4219,83,2
4220,102,2
4221,474,11
4222,1245,20
4223,0,0
4224,226,5
4225,309,7
4226,165,4
4227,124,3
4228,350,8
4229,350,8
4230,83,2
4231,185,4
4232,83,2
4233,83,2
4234,472,10
4235,248,6
4236,42,1
4237,864,19
4238,350,8
4239,510,8
4240,452,10
4241,268,6
4242,165,4
4243,1575,28
4244,268,6
4245,1292,25
4246,166,4
4247,83,2
4248,453,10
4249,41,1
4250,289,7
4251,144,3
4252,165,4
4253,184,4
4254,536,12
4255,41,1
4256,144,3
4257,392,9
4258,267,6
4259,41,1
4260,41,1
4261,124,3
4262,185,4
4263,268,6
4264,41,1
4265,144,3
4266,2949,39
4267,185,4
4268,83,2
4269,719,15
4270,309,7
4271,268,6
4272,1436,29
4273,124,3
4274,350,8
4275,309,7
4276,185,4
4277,268,6
4278,144,3
4279,206,5
4280,345,4
4281,124,3
4282,41,1
4283,0,0
4284,83,2
4285,-1,0
4286,268,6
4287,42,1
4288,123,3
4289,227,5
4290,287,6
4291,345,4
4292,83,2
4293,42,1
4294,473,10
4295,124,3
4296,0,0
4297,41,1
4298,1029,23
4299,82,2
4300,144,3
4301,514,11
4302,225,5
4303,494,11
4304,226,5
4305,123,3
4306,40,1
4307,720,16
4308,226,5
4309,124,3
4310,227,5
4311,350,8
4312,350,8
4313,42,1
4314,206,5
4315,83,2
4316,248,6
4317,42,1
4318,494,11
4319,392,9
4320,720,16
4321,185,4
4322,453,10
4323,124,3
4324,555,12
4325,350,8
4326,83,2
4327,227,5
4328,0,0
4329,0,0
4330,535,12
4331,555,12
4332,124,3
4333,103,2
4334,41,1
4335,329,7
4336,165,4
4337,350,8
4338,124,3
4339,207,5
4340,226,5
4341,41,1
4342,-1,0
4343,886,21
4344,42,1
4345,83,2
4346,185,4
4347,41,1
4348,1130,24
4349,83,2
4350,41,1
4351,204,4
4352,576,13
4353,83,2
4354,453,10
4355,41,1
4356,165,4
4357,124,3
4358,42,1
4359,1597,13
4360,618,14
4361,268,6
4362,41,1
4363,144,3
4364,185,4
4365,0,0
4366,1133,26
4367,0,0
4368,2933,42
4369,942,17
4370,207,5
4371,42,1
4372,83,2
4373,494,11
4374,819,15
4375,329,7
4376,350,8
4377,391,8
4378,144,3
4379,42,1
4380,289,7
4381,83,2
4382,267,6
4383,82,2
4384,42,1
4385,371,9
4386,206,5
4387,823,18
4388,82,2
4389,0,0
4390,164,4
4391,226,5
4392,391,9
4393,268,6
4394,268,6
4395,0,0
4396,864,19
4397,-1,0
4398,124,3
4399,83,2
4400,42,1
4401,41,1
4402,916,13
4403,41,1
4404,124,3
4405,165,4
4406,41,1
4407,350,8
4408,83,2
4409,823,18
4410,474,11
4411,556,13
4412,287,6
4413,392,9
4414,41,1
4415,433,10
4416,247,5
4417,350,8
4418,-1,0
4419,207,5
4420,143,3
4421,83,2
4422,0,0
4423,82,2
4424,0,0
4425,0,0
4426,391,9
4427,885,20
4428,124,3
4429,0,0
4430,41,1
4431,941,17
4432,83,2
4433,0,0
4434,267,6
4435,40,1
4436,165,4
4437,452,10
4438,165,4
4439,596,13
4440,144,3
4441,41,1
4442,1352,26
4443,370,8
4444,900,16
4445,659,15
4446,452,10
4447,1,0
4448,82,2
4449,0,0
4450,329,7
4451,0,0
4452,715,12
4453,330,8
4454,124,3
4455,654,11
4456,247,6
4457,144,3
4458,330,8
4459,124,3
4460,83,2
4461,351,8
4462,268,6
4463,166,4
4464,185,4
4465,309,7
4466,1272,25
4467,474,11
4468,185,4
4469,267,6
4470,226,5
4471,638,14
4472,185,4
4473,103,2
4474,469,7
4475,287,6
4476,288,6
4477,638,14
4478,83,2
4479,798,14
4480,226,5
4481,144,3
4482,206,5
4483,370,8
4484,1275,28
4485,227,5
4486,489,7
4487,82,2
4488,0,0
4489,42,1
4490,206,5
4491,82,2
4492,268,6
4493,41,1
4494,83,2
4495,411,9
4496,42,1
4497,659,15
4498,488,7
4499,248,6
4500,41,1
4501,289,7
4502,370,8
4503,308,7
4504,144,3
4505,42,1
4506,165,4
4507,41,1
4508,207,5
4509,123,3
4510,185,4
4511,432,10
4512,267,6
4513,288,6
4514,226,5
4515,227,5
4516,41,1
4517,226,5
4518,720,16
4519,329,7
4520,576,13
4521,331,8
4522,207,5
4523,83,2
4524,143,3
4525,-1,0
4526,659,15
4527,576,13
4528,0,0
4529,658,14
4530,165,4
4531,309,7
4532,411,9
4533,226,5
4534,41,1
4535,206,5
4536,42,1
4537,0,0
4538,185,4
4539,83,2
4540,370,8
4541,618,14
4542,124,3
4543,144,3
4544,83,2
4545,0,0
4546,83,2
4547,350,8
4548,-1,0
4549,41,1
4550,1539,31
4551,0,0
4552,83,2
4553,392,9
4554,370,8
4555,289,7
4556,165,4
4557,123,3
4558,83,2
4559,83,2
4560,372,9
4561,42,1
4562,226,5
4563,0,0
4564,42,1
4565,268,6
4566,700,16
4567,247,5
4568,431,9
4569,330,8
4570,165,4
4571,82,2
4572,637,14
4573,124,3
4574,0,0
4575,185,4
4576,227,5
4577,207,5
4578,83,2
4579,638,14
4580,0,0
4581,83,2
4582,42,1
4583,83,2
4584,165,4
4585,-1,0
4586,41,1
4587,83,2
4588,165,4
4589,350,8
4590,1415,28
4591,82,2
4592,144,3
4593,165,4
4594,165,4
4595,557,13
4596,453,10
4597,679,15
4598,186,4
4599,144,3
4600,715,12
4601,226,5
4602,1539,31
4603,535,12
4604,82,2
4605,41,1
4606,123,3
4607,268,6
4608,144,3
4609,659,15
4610,267,6
4611,695,12
4612,0,0
4613,1007,22
4614,1503,34
4615,535,12
4616,144,3
4617,557,13
4618,124,3
4619,433,10
4620,515,12
4621,165,4
4622,309,7
4623,433,10
4624,123,3
4625,82,2
4626,83,2
4627,144,3
4628,83,2
4629,206,5
4630,802,17
4631,557,13
4632,41,1
4633,1043,19
4634,206,5
4635,433,10
4636,247,6
4637,-1,0
4638,227,5
4639,289,7
4640,186,4
4641,700,16
4642,575,12
4643,412,9
4644,329,7
4645,329,7
4646,124,3
4647,0,0
4648,309,7
4649,83,2
4650,207,5
4651,185,4
4652,700,16
4653,41,1
4654,390,8
4655,102,2
4656,776,13
4657,453,10
4658,268,6
4659,1044,19
4660,1152,25
4661,289,7
4662,226,5
4663,0,0
4664,185,4
4665,268,6
4666,0,0
4667,165,4
4668,1332,26
4669,83,2
4670,82,2
4671,124,3
4672,386,5
4673,247,6
4674,2423,51
4675,83,2
4676,350,8
4677,329,7
4678,227,5
4679,124,3
4680,905,20
4681,83,2
4682,1494,27
4683,207,5
4684,144,3
4685,947,21
4686,42,1
4687,288,6
4688,82,2
4689,536,12
4690,143,3
4691,433,10
4692,804,19
4693,144,3
4694,2765,52
4695,124,3
4696,370,8
4697,185,4
4698,839,15
4699,576,13
4700,165,4
4701,390,8
4702,453,10
4703,370,8
4704,2443,50
4705,860,16
4706,124,3
4707,0,0
4708,166,4
4709,165,4
4710,185,4
4711,227,5
4712,144,3
4713,41,1
4714,536,13
4715,289,7
4716,83,2
4717,535,12
4718,83,2
4719,984,19
4720,2114,43
4721,742,17
4722,82,2
4723,0,0
4724,226,5
4725,473,11
4726,0,0
4727,370,8
4728,267,6
4729,42,1
4730,165,4
4731,0,0
4732,715,12
4733,778,14
4734,123,3
4735,268,6
4736,83,2
4737,0,0
4738,185,4
4739,41,1
4740,41,1
4741,227,5
4742,557,13
4743,597,13
4744,370,8
4745,331,8
4746,618,14
4747,1740,16
4748,761,17
4749,227,5
4750,329,7
4751,185,4
4752,124,3
4753,83,2
4754,983,18
4755,248,6
4756,433,10
4757,1287,21
4758,83,2
4759,268,6
4760,350,8
4761,268,6
4762,698,15
4763,41,1
4764,124,3
4765,513,11
4766,144,3
4767,287,6
4768,124,3
4769,308,7
4770,83,2
4771,165,4
4772,551,9
4773,432,9
4774,41,1
4775,412,9
4776,207,5
4777,248,6
4778,41,1
4779,882,18
4780,371,8
4781,454,11
4782,474,11
4783,124,3
4784,1246,21
4785,351,8
4786,123,3
4787,474,11
4788,267,6
4789,124,3
4790,576,13
4791,165,4
4792,42,1
4793,41,1
4794,248,6
4795,124,3
4796,185,4
4797,42,1
4798,41,1
4799,658,14
4800,83,2
4801,124,3
4802,494,11
4803,42,1
4804,207,5
4805,165,4
4806,247,5
4807,41,1
4808,41,1
4809,42,1
4810,143,3
4811,42,1
4812,454,11
4813,83,2
4814,433,10
4815,999,15
4816,350,8
4817,473,10
4818,370,8
4819,823,18
4820,1133,26
4821,288,6
4822,350,8
4823,474,11
4824,330,8
4825,0,0
4826,165,4
4827,0,0
4828,453,10
4829,0,0
4830,144,3
4831,981,17
4832,82,2
4833,165,4
4834,41,1
4835,185,4
4836,598,14
4837,41,1
4838,289,7
4839,0,0
4840,309,7
4841,184,4
4842,82,2
4843,82,2
4844,1373,27
4845,124,3
4846,268,6
4847,309,7
4848,267,6
4849,330,8
4850,268,6
4851,83,2
4852,144,3
4853,186,4
4854,185,4
4855,552,9
4856,2173,26
4857,226,5
4858,309,7
4859,1663,34
4860,659,15
4861,489,7
4862,392,9
4863,102,2
4864,370,8
4865,904,19
4866,82,2
4867,308,7
4868,350,8
4869,165,4
4870,82,2
4871,42,1
4872,309,7
4873,654,11
4874,226,5
4875,102,2
4876,226,5
4877,124,3
4878,596,13
4879,763,18
4880,1235,28
4881,0,0
4882,-1,0
4883,227,5
4884,165,4
4885,330,8
4886,186,4
4887,351,8
4888,124,3
4889,82,2
4890,207,5
4891,42,1
4892,392,9
4893,411,9
4894,41,1
4895,268,6
4896,268,6
4897,144,3
4898,82,2
4899,82,2
4900,124,3
4901,530,8
4902,576,13
4903,535,12
4904,123,3
4905,165,4
4906,0,0
4907,185,4
4908,653,11
4909,679,15
4910,83,2
4911,350,8
4912,82,2
4913,83,2
4914,207,5
4915,83,2
4916,555,12
4917,248,6
4918,41,1
4919,-1,0
4920,268,6
4921,0,0
4922,701,17
4923,289,7
4924,0,0
4925,740,16
4926,268,6
4927,289,7
4928,123,3
4929,165,4
4930,865,20
4931,144,3
4932,452,10
4933,207,5
4934,226,5
4935,1172,26
4936,370,8
4937,267,6
4938,1722,33
4939,1192,26
4940,42,1
4941,247,6
4942,144,3
4943,268,6
4944,144,3
4945,268,6
4946,165,4
4947,431,9
4948,844,19
4949,329,7
4950,165,4
4951,102,2
4952,83,2
4953,227,5
4954,268,6
4955,289,7
4956,124,3
4957,124,3
4958,227,5
4959,185,4
4960,268,6
4961,1009,23
4962,82,2
4963,391,9
4964,452,10
4965,185,4
4966,268,6
4967,-1,0
4968,452,9
4969,185,4
4970,859,15
4971,494,11
4972,494,11
4973,226,5
4974,185,4
4975,474,11
4976,124,3
4977,185,4
4978,124,3
4979,0,0
4980,453,10
4981,309,7
4982,82,2
4983,124,3
4984,1109,23
4985,679,15
4986,227,5
4987,247,6
4988,83,2
4989,205,4
4990,983,18
4991,452,10
4992,103,2
4993,226,5
4994,41,1
4995,41,1
4996,0,0
4997,83,2
4998,41,1
4999,226,5
5000,207,5
5001,227,5
5002,1421,32
5003,1271,24
5004,720,16
5005,516,12
5006,742,17
5007,927,22
5008,185,4
5009,1127,21
5010,513,11
5011,205,5
5012,207,5
5013,102,2
5014,0,0
5015,0,0
5016,268,6
5017,124,3
5018,659,15
5019,102,2
5020,83,2
5021,102,2
5022,82,2
5023,391,9
5024,248,6
5025,0,0
5026,83,2
5027,185,4
5028,515,12
5029,700,16
5030,618,14
5031,268,6
5032,0,0
5033,226,5
5034,247,6
5035,329,7
5036,185,4
5037,330,8
5038,598,14
5039,41,1
5040,123,3
5041,370,8
5042,226,5
5043,309,7
5044,83,2
5045,41,1
5046,370,8
5047,412,9
5048,41,1
5049,0,0
5050,289,7
5051,2237,45
5052,124,3
5053,185,4
5054,165,4
5055,82,2
5056,83,2
5057,41,1
5058,884,19
5059,330,8
5060,41,1
5061,83,2
5062,-1,0
5063,535,12
5064,392,9
5065,186,4
5066,1298,30
5067,330,8
5068,185,4
5069,227,5
5070,124,3
5071,83,2
5072,185,4
5073,407,5
5074,82,2
5075,207,5
5076,82,2
5077,226,5
5078,267,6
5079,205,5
5080,164,4
5081,226,5
5082,-1,0
5083,453,10
5084,593,10
5085,-1,0
5086,1,0
5087,761,17
5088,247,6
5089,555,12
5090,206,5
5091,83,2
5092,1415,28
5093,452,10
5094,329,7
5095,40,1
5096,248,6
5097,166,4
5098,309,7
5099,289,7
5100,185,4
5101,412,9
5102,143,3
5103,1275,28
5104,1395,28
5105,206,5
5106,741,17
5107,0,0
5108,102,2
5109,1247,5
5110,83,2
5111,82,2
5112,639,15
5113,248,6
5114,879,15
5115,1720,16
5116,432,9
5117,226,5
5118,248,6
5119,2210,40
5120,103,2
5121,268,6
5122,144,3
5123,0,0
5124,288,6
5125,0,0
5126,431,9
5127,248,6
5128,328,7
5129,839,15
5130,42,1
5131,659,15
5132,166,4
5133,1085,20
5134,41,1
5135,781,17
5136,309,7
5137,83,2
5138,699,16
5139,494,11
5140,82,2
5141,83,2
5142,185,4
5143,289,7
5144,1337,30
5145,268,6
5146,-1,0
5147,227,5
5148,41,1
5149,778,14
5150,268,6
5151,370,8
5152,412,9
5153,83,2
5154,370,8
5155,185,4
5156,165,4
5157,658,14
5158,185,4
5159,42,1
5160,83,2
5161,986,21
5162,1399,31
5163,411,9
5164,576,13
5165,206,5
5166,0,0
5167,247,6
5168,392,9
5169,309,7
5170,82,2
5171,184,4
5172,535,12
5173,372,9
5174,613,10
5175,42,1
5176,1820,17
5177,165,4
5178,-1,0
5179,82,2
5180,144,3
5181,411,9
5182,1173,26
5183,634,11
5184,720,16
5185,0,0
5186,41,1
5187,1276,29
5188,247,6
5189,41,1
5190,227,5
5191,756,13
5192,42,1
5193,308,7
5194,0,0
5195,839,15
5196,83,2
5197,350,8
5198,-1,0
5199,309,7
5200,659,15
5201,82,2
5202,411,9
5203,1168,22
5204,309,7
5205,699,15
5206,185,4
5207,83,2
5208,350,8
5209,83,2
5210,83,2
5211,83,2
5212,1151,25
5213,963,18
5214,345,4
5215,0,0
5216,-1,0
5217,0,0
5218,474,11
5219,103,2
5220,268,6
5221,452,10
5222,0,0
5223,2234,27
5224,268,6
5225,144,3
5226,124,3
5227,124,3
5228,268,6
5229,166,4
5230,42,1
5231,288,6
5232,1954,43
5233,803,18
5234,433,10
5235,124,3
5236,1272,25
5237,83,2
5238,-1,0
5239,123,3
5240,42,1
5241,83,2
5242,967,21
5243,185,4
5244,227,5
5245,370,8
5246,144,3
5247,494,11
5248,864,19
5249,-1,0
5250,6015,124
5251,41,1
5252,598,14
5253,329,7
5254,391,9
5255,124,3
5256,555,12
5257,1250,24
5258,412,9
5259,0,0
5260,166,4
5261,185,4
5262,41,1
5263,83,2
5264,144,3
5265,42,1
5266,303,3
5267,289,7
5268,248,6
5269,596,13
5270,82,2
5271,740,16
5272,268,6
5273,42,1
5274,654,11
5275,577,13
5276,0,0
5277,390,8
5278,124,3
5279,309,7
5280,742,17
5281,82,2
5282,576,13
5283,226,5
5284,638,14
5285,82,2
5286,329,7
5287,516,12
5288,289,7
5289,762,17
5290,328,7
5291,206,5
5292,206,5
5293,42,1
5294,40,1
5295,411,9
5296,40,1
5297,0,0
5298,289,7
5299,165,4
5300,1272,25
5301,288,6
5302,473,10
5303,82,2
5304,803,18
5305,865,20
5306,83,2
5307,206,5
5308,123,3
5309,309,7
5310,1131,25
5311,206,5
5312,1743,35
5313,41,1
5314,1003,18
5315,474,11
5316,41,1
5317,185,4
5318,124,3
5319,41,1
5320,124,3
5321,1112,25
5322,42,1
5323,844,19
5324,124,3
5325,185,4
5326,638,14
5327,288,6
5328,185,4
5329,41,1
5330,185,4
5331,-1,0
5332,268,6
5333,-1,0
5334,83,2
5335,411,9
5336,82,2
5337,185,4
5338,206,5
5339,901,17
5340,83,2
5341,453,10
5342,124,3
5343,268,6
5344,474,11
5345,762,17
5346,0,0
5347,124,3
5348,1986,36
5349,967,21
5350,885,20
5351,1332,26
5352,41,1
5353,530,8
5354,185,4
5355,206,5
5356,411,9
5357,289,7
5358,227,5
5359,308,7
5360,165,4
5361,82,2
5362,40,1
5363,572,9
5364,2011,41
5365,329,7
5366,83,2
5367,552,9
5368,-1,0
5369,1517,29
5370,309,7
5371,206,5
5372,819,15
5373,798,14
5374,474,11
5375,227,5
5376,453,10
5377,83,2
5378,432,9
5379,124,3
5380,206,5
5381,1502,33
5382,165,4
5383,41,1
5384,433,10
5385,185,4
5386,248,6
5387,42,1
5388,41,1
5389,387,5
5390,227,5
5391,289,7
5392,942,17
5393,433,10
5394,309,7
5395,206,5
5396,248,6
5397,124,3
5398,982,18
5399,308,7
5400,124,3
5401,577,13
5402,453,10
5403,41,1
5404,124,3
5405,41,1
5406,329,7
5407,700,16
5408,433,10
5409,123,3
5410,1148,22
5411,329,7
5412,2773,58
5413,535,12
5414,1349,23
5415,617,13
5416,123,3
5417,124,3
5418,1991,41
5419,721,16
5420,824,19
5421,184,4
5422,721,17
5423,1247,21
5424,165,4
5425,83,2
5426,576,13
5427,432,9
5428,41,1
5429,413,10
5430,-1,0
5431,41,1
5432,267,6
5433,350,8
5434,186,4
5435,1251,24
5436,309,7
5437,1247,5
5438,0,0
5439,206,5
5440,1707,37
5441,124,3
5442,370,8
5443,83,2
5444,82,2
5445,309,7
5446,41,1
5447,494,11
5448,717,13
5449,143,3
5450,185,4
5451,901,17
5452,0,0
5453,124,3
5454,-1,0
5455,0,0
5456,42,1
5457,83,2
5458,248,6
5459,124,3
5460,391,9
5461,83,2
5462,1276,28
5463,248,6
5464,144,3
5465,124,3
5466,83,2
5467,371,8
5468,248,6
5469,309,7
5470,371,9
5471,350,8
5472,166,4
5473,289,7
5474,617,13
5475,41,1
5476,659,15
5477,124,3
5478,370,8
5479,185,4
5480,0,0
5481,1081,17
5482,124,3
5483,41,1
5484,350,8
5485,0,0
5486,83,2
5487,207,5
5488,226,5
5489,555,12
5490,329,7
5491,494,11
5492,288,6
5493,206,5
5494,824,19
5495,329,7
5496,226,5
5497,0,0
5498,473,10
5499,370,8
5500,289,7
5501,1044,19
5502,207,5
5503,1090,24
5504,41,1
5505,144,3
5506,986,21
5507,576,13
5508,103,2
5509,185,4
5510,555,12
5511,82,2
5512,124,3
5513,699,15
5514,350,8
5515,823,18
5516,737,13
5517,-1,0
5518,433,10
5519,922,17
5520,309,7
5521,370,8
5522,433,10
5523,494,11
5524,451,9
5525,124,3
5526,83,2
5527,83,2
5528,757,13
5529,757,14
5530,144,3
5531,144,3
5532,41,1
5533,350,8
5534,289,7
5535,943,18
5536,185,4
5537,40,1
5538,613,10
5539,1173,26
5540,1194,27
5541,83,2
5542,412,9
5543,103,2
5544,392,9
5545,124,3
5546,309,7
5547,432,9
5548,83,2
5549,226,5
5550,41,1
5551,1601,32
5552,370,8
5553,576,13
5554,82,2
5555,432,10
5556,185,4
5557,2320,48
5558,165,4
5559,390,8
5560,535,12
5561,41,1
5562,472,10
5563,144,3
5564,165,4
5565,268,6
5566,83,2
5567,248,6
5568,392,9
5569,619,15
5570,41,1
5571,42,1
5572,741,16
5573,267,6
5574,2188,38
5575,288,6
5576,289,7
5577,-1,0
5578,124,3
5579,288,6
5580,2152,41
5581,165,4
5582,166,4
5583,83,2
5584,0,0
5585,1296,29
5586,515,12
5587,123,3
5588,390,8
5589,82,2
5590,83,2
5591,1254,27
5592,946,21
5593,165,4
5594,432,10
5595,372,9
5596,83,2
5597,267,6
5598,613,10
5599,329,7
5600,-1,0
5601,1,0
5602,268,6
5603,82,2
5604,469,7
5605,309,7
5606,124,3
5607,1276,29
5608,123,3
5609,0,0
5610,123,3
5611,948,22
5612,555,12
5613,447,6
5614,288,6
5615,593,10
5616,41,1
5617,1317,29
5618,1087,21
5619,391,9
5620,2759,31
5621,268,6
5622,124,3
5623,185,4
5624,1964,35
5625,968,22
5626,185,4
5627,616,13
5628,617,13
5629,494,11
5630,1728,38
5631,103,2
5632,124,3
5633,966,21
5634,2023,18
5635,42,1
5636,40,1
5637,1168,22
5638,350,8
5639,740,16
5640,577,13
5641,41,1
5642,330,8
5643,515,12
5644,83,2
5645,41,1
5646,226,5
5647,616,13
5648,41,1
5649,41,1
5650,309,7
5651,946,21
5652,83,2
5653,124,3
5654,1153,26
5655,165,4
5656,777,13
5657,83,2
5658,207,5
5659,124,3
5660,-1,0
5661,103,2
5662,1035,12
5663,83,2
5664,2736,61
5665,454,11
5666,124,3
5667,144,3
5668,124,3
5669,515,12
5670,83,2
5671,988,22
5672,41,1
5673,227,5
5674,165,4
5675,268,6
5676,83,2
5677,83,2
5678,741,17
5679,166,4
5680,329,7
5681,309,7
5682,1147,21
5683,41,1
5684,227,5
5685,412,9
5686,329,7
5687,82,2
5688,390,8
5689,83,2
5690,124,3
5691,598,14
5692,431,9
5693,41,1
5694,124,3
5695,83,2
5696,717,13
5697,82,2
5698,83,2
5699,287,6
5700,41,1
5701,905,20
5702,83,2
5703,246,5
5704,391,8
5705,226,5
5706,124,3
5707,124,3
5708,82,2
5709,776,13
5710,1353,26
5711,818,15
5712,288,6
5713,1543,34
5714,473,11
5715,432,10
5716,0,0
5717,165,4
5718,309,7
5719,309,7
5720,763,18
5721,0,0
5722,83,2
5723,428,6
5724,206,5
5725,144,3
5726,83,2
5727,1030,24
5728,124,3
5729,226,5
5730,268,6
5731,41,1
5732,555,12
5733,658,14
5734,3356,45
5735,83,2
5736,144,3
5737,987,21
5738,947,21
5739,679,15
5740,165,4
5741,83,2
5742,618,14
5743,82,2
5744,1,0
5745,83,2
5746,0,0
5747,948,22
5748,144,3
5749,535,12
5750,453,10
5751,757,13
5752,185,4
5753,165,4
5754,659,15
5755,41,1
5756,42,1
5757,309,7
5758,268,6
5759,247,6
5760,165,4
5761,0,0
5762,82,2
5763,82,2
5764,617,14
5765,248,6
5766,618,14
5767,659,15
5768,0,0
5769,309,7
5770,144,3
5771,350,8
5772,165,4
5773,0,0
5774,83,2
5775,411,9
5776,207,5
5777,719,15
5778,288,6
5779,2337,45
5780,1214,27
5781,42,1
5782,783,18
5783,41,1
5784,350,8
5785,124,3
5786,289,7
5787,83,2
5788,143,3
5789,515,12
5790,83,2
5791,495,12
5792,248,6
5793,267,6
5794,102,2
5795,165,4
5796,186,4
5797,41,1
5798,678,15
5799,494,11
5800,124,3
5801,2703,34
5802,268,6
5803,82,2
5804,350,8
5805,1029,23
5806,124,3
5807,226,5
5808,42,1
5809,123,3
5810,165,4
5811,370,8
5812,822,18
5813,82,2
5814,534,11
5815,185,4
5816,41,1
5817,144,3
5818,124,3
5819,124,3
5820,576,13
5821,103,2
5822,41,1
5823,41,1
5824,1028,22
5825,-1,0
5826,247,6
5827,372,9
5828,905,20
5829,185,4
5830,1249,23
5831,1378,30
5832,432,10
5833,309,7
5834,42,1
5835,103,2
5836,83,2
5837,-1,0
5838,41,1
5839,124,3
5840,-1,0
5841,494,11
5842,1102,17
5843,82,2
5844,165,4
5845,83,2
5846,329,7
5847,454,11
5848,0,0
5849,82,2
5850,864,19
5851,845,20
5852,124,3
5853,268,6
5854,124,3
5855,411,9
5856,288,6
5857,1249,23
5858,515,12
5859,83,2
5860,82,2
5861,-1,0
5862,576,13
5863,124,3
5864,165,4
5865,391,9
5866,124,3
5867,597,13
5868,42,1
5869,-1,0
5870,392,9
5871,41,1
5872,2674,59
5873,577,13
5874,432,10
5875,185,4
5876,309,7
5877,-1,0
5878,41,1
5879,0,0
5880,577,13
5881,227,5
5882,83,2
5883,0,0
5884,576,13
5885,962,18
5886,144,3
5887,639,15
5888,83,2
5889,41,1
5890,206,5
5891,185,4
5892,207,5
5893,659,15
5894,83,2
5895,185,4
5896,165,4
5897,824,19
5898,124,3
5899,925,20
5900,288,7
5901,82,2
5902,1844,19
5903,165,4
5904,576,13
5905,-1,0
5906,185,4
5907,82,2
5908,40,1
5909,-1,0
5910,41,1
5911,41,1
5912,0,0
5913,844,19
5914,494,11
5915,659,15
5916,1513,27
5917,207,5
5918,474,11
5919,185,4
5920,205,4
5921,248,6
5922,638,14
5923,350,8
5924,433,10
5925,165,4
5926,83,2
5927,83,2
5928,124,3
5929,776,13
5930,124,3
5931,453,10
5932,165,4
5933,124,3
5934,41,1
5935,287,6
5936,0,0
5937,412,10
5938,165,4
5939,288,6
5940,82,2
5941,-1,0
5942,1553,27
5943,166,4
5944,330,8
5945,411,9
5946,206,5
5947,268,6
5948,0,0
5949,1275,28
5950,411,9
5951,207,5
5952,392,9
5953,41,1
5954,103,2
5955,227,5
5956,185,4
5957,823,18
5958,329,7
5959,798,14
5960,165,4
5961,1067,22
5962,123,3
5963,516,12
5964,246,5
5965,268,6
5966,351,8
5967,0,0
5968,184,4
5969,1,0
5970,124,3
5971,165,4
5972,248,6
5973,83,2
5974,659,15
5975,82,2
5976,41,1
5977,761,16
5978,1193,27
5979,185,4
5980,267,6
5981,474,11
5982,0,0
5983,288,6
