Episode,Reward,Lines Cleared
4127,291,6
4128,2083,19
4129,736,16
4130,395,8
4131,1667,28
4132,143,3
4133,56,1
4134,183,4
4135,503,11
4136,332,7
4137,946,20
4138,290,6
4139,334,7
4140,206,4
4141,56,1
4142,142,3
4143,99,2
4144,807,13
4145,451,6
4146,628,13
4147,55,1
4148,521,11
4149,555,8
4150,290,6
4151,437,9
4152,185,4
4153,546,12
4154,162,3
4155,480,10
4156,1318,25
4157,288,6
4158,142,3
4159,647,13
4160,228,5
4161,142,3
4162,205,4
4163,100,2
4164,620,3
4165,15,0
4166,938,17
4167,229,5
4168,717,16
4169,459,9
4170,660,10
4171,206,4
4172,480,10
4173,691,14
4174,586,12
4175,1999,18
4176,309,6
4177,3759,65
4178,1021,18
4179,375,8
4180,142,3
4181,161,3
4182,59,1
4183,312,7
4184,185,4
4185,185,4
4186,2732,15
4187,205,4
4188,228,5
4189,396,8
4190,290,6
4191,523,11
4192,965,20
4193,101,2
4194,566,12
4195,351,7
4196,142,3
4197,588,13
4198,58,1
4199,396,8
4200,1582,35
4201,863,19
4202,607,13
4203,1686,28
4204,206,4
4205,310,6
4206,414,8
4207,396,8
4208,142,3
4209,437,9
4210,629,14
4211,1192,23
4212,778,17
4213,290,6
4214,143,3
4215,1082,19
4216,248,5
4217,372,7
4218,248,5
4219,100,2
4220,500,10
4221,1112,23
4222,248,5
4223,227,5
4224,2450,46
4225,247,5
4226,121,2
4227,713,15
4228,99,2
4229,313,7
4230,798,17
4231,144,3
4232,629,13
4233,1224,4
4234,520,10
4235,162,3
4236,143,3
4237,842,18
4238,58,1
4239,352,7
4240,159,3
4241,671,14
4242,142,3
4243,228,5
4244,101,2
4245,844,11
4246,1176,24
4247,484,11
4248,522,11
4249,1273,23
4250,239,0
4251,207,4
4252,948,21
4253,1021,18
4254,978,17
4255,353,7
4256,1000,18
4257,503,11
4258,144,3
4259,15,0
4260,101,2
4261,2133,23
4262,99,2
4263,270,6
4264,228,5
4265,542,11
4266,904,19
4267,186,4
4268,332,7
4269,118,2
4270,206,4
4271,185,4
4272,334,7
4273,882,18
4274,164,3
4275,21,0
4276,608,13
4277,58,1
4278,629,13
4279,101,2
4280,58,1
4281,143,3
4282,142,3
4283,227,5
4284,228,5
4285,597,9
4286,503,11
4287,59,1
4288,332,7
4289,159,3
4290,1796,16
4291,309,6
4292,58,1
4293,1542,11
4294,161,3
4295,460,10
4296,3156,40
4297,670,14
4298,143,3
4299,119,2
4300,313,7
4301,733,15
4302,162,3
4303,562,11
4304,248,5
4305,991,14
4306,186,4
4307,2271,38
4308,1238,25
4309,457,9
4310,893,15
4311,313,7
4312,101,2
4313,396,8
4314,311,6
4315,374,8
4316,142,3
4317,989,21
4318,206,4
4319,555,8
4320,272,6
4321,924,19
4322,685,11
4323,143,3
4324,706,12
4325,202,4
4326,57,1
4327,1323,20
4328,99,2
4329,186,4
4330,375,8
4331,3441,26
4332,1924,19
4333,58,1
4334,204,4
4335,143,3
4336,17,0
4337,142,3
4338,205,4
4339,311,6
4340,291,6
4341,186,4
4342,831,14
4343,100,2
4344,563,11
4345,457,9
4346,1690,14
4347,2330,46
4348,607,12
4349,364,4
4350,935,16
4351,732,15
4352,249,5
4353,204,4
4354,289,6
4355,1396,8
4356,499,10
4357,481,10
4358,271,6
4359,311,6
4360,440,10
4361,2264,27
4362,271,6
4363,58,1
4364,142,3
4365,1295,24
4366,522,11
4367,1803,35
4368,712,15
4369,185,4
4370,579,9
4371,206,4
4372,226,5
4373,884,19
4374,249,5
4375,798,17
4376,58,1
4377,185,4
4378,448,6
4379,205,4
4380,1516,24
4381,1168,21
4382,187,4
4383,57,1
4384,57,1
4385,1302,27
4386,437,9
4387,1627,28
4388,323,3
4389,438,9
4390,16,0
4391,1272,23
4392,1076,24
4393,1044,19
4394,100,2
4395,397,8
4396,1859,18
4397,647,13
4398,58,1
4399,185,4
4400,271,6
4401,180,4
4402,351,7
4403,1765,12
4404,270,6
4405,1042,19
4406,1729,29
4407,585,12
4408,1159,18
4409,206,4
4410,2209,21
4411,500,10
4412,206,4
4413,55,1
4414,59,1
4415,249,5
4416,58,1
4417,683,11
4418,121,2
4419,1009,21
4420,501,10
4421,851,14
4422,2319,41
4423,101,2
4424,187,4
4425,59,1
4426,204,4
4427,143,3
4428,408,5
4429,229,5
4430,102,2
4431,366,4
4432,99,2
4433,398,9
4434,398,9
4435,556,8
4436,186,4
4437,14,0
4438,310,6
4439,648,13
4440,290,6
4441,733,15
4442,470,6
4443,353,7
4444,101,2
4445,162,3
4446,186,4
4447,290,6
4448,1268,21
4449,100,2
4450,418,9
4451,1880,18
4452,376,8
4453,498,10
4454,101,2
4455,2516,24
4456,15,0
4457,143,3
4458,310,6
4459,641,10
4460,734,15
4461,691,15
4462,143,3
4463,227,5
4464,162,3
4465,684,11
4466,916,16
4467,101,2
4468,16,0
4469,100,2
4470,1071,22
4471,16,0
4472,229,5
4473,333,7
4474,313,7
4475,186,4
4476,1168,21
4477,270,6
4478,755,16
4479,437,9
4480,1651,30
4481,1169,21
4482,270,6
4483,207,4
4484,660,10
4485,312,7
4486,639,10
4487,334,7
4488,312,7
4489,203,4
4490,766,12
4491,458,9
4492,185,4
4493,332,7
4494,142,3
4495,1095,16
4496,185,4
4497,100,2
4498,97,2
4499,2472,30
4500,374,8
4501,291,6
4502,1358,25
4503,323,3
4504,1074,23
4505,229,5
4506,184,4
4507,248,5
4508,1136,24
4509,1341,26
4510,1042,19
4511,438,9
4512,567,12
4513,819,17
4514,1007,21
4515,311,6
4516,1209,22
4517,144,3
4518,288,6
4519,926,20
4520,691,14
4521,629,13
4522,333,7
4523,396,8
4524,2962,50
4525,16,0
4526,100,2
4527,100,2
4528,651,14
4529,524,11
4530,100,2
4531,648,13
4532,754,15
4533,271,6
4534,694,15
4535,544,11
4536,374,8
4537,376,8
4538,409,5
4539,59,1
4540,1238,25
4541,396,9
4542,1693,15
4543,101,2
4544,185,4
4545,851,14
4546,691,14
4547,620,10
4548,184,4
4549,417,9
4550,100,2
4551,756,16
4552,926,20
4553,2114,38
4554,250,5
4555,756,16
4556,821,18
4557,313,7
4558,313,7
4559,935,16
4560,2656,48
4561,16,0
4562,395,8
4563,57,1
4564,396,8
4565,871,14
4566,270,6
4567,144,3
4568,682,11
4569,59,1
4570,187,4
4571,733,15
4572,144,3
4573,1560,34
4574,99,2
4575,161,3
4576,206,4
4577,1040,18
4578,290,6
4579,1645,28
4580,1201,18
4581,184,4
4582,1729,37
4583,588,13
4584,915,16
4585,16,0
4586,523,11
4587,587,13
4588,440,10
4589,122,2
4590,557,8
4591,1020,18
4592,100,2
4593,924,19
4594,690,14
4595,1149,21
4596,143,3
4597,1484,28
4598,292,6
4599,1507,28
4600,795,16
4601,395,8
4602,15,0
4603,1916,40
4604,598,9
4605,1108,21
4606,852,14
4607,163,3
4608,584,12
4609,438,9
4610,229,5
4611,2021,18
4612,999,18
4613,205,4
4614,205,4
4615,376,8
4616,248,5
4617,291,6
4618,513,7
4619,229,5
4620,186,4
4621,1105,20
4622,1924,19
4623,291,6
4624,490,7
4625,608,13
4626,711,15
4627,291,6
4628,394,8
4629,418,9
4630,57,1
4631,58,1
4632,331,7
4633,292,6
4634,163,3
4635,244,5
4636,437,9
4637,247,5
4638,1317,24
4639,248,5
4640,1022,18
4641,163,3
4642,333,7
4643,713,15
4644,101,2
4645,1073,23
4646,427,5
4647,267,5
4648,141,3
4649,162,3
4650,143,3
4651,101,2
4652,926,20
4653,99,2
4654,144,3
4655,58,1
4656,247,5
4657,521,11
4658,493,7
4659,268,5
4660,671,14
4661,821,18
4662,58,1
4663,228,5
4664,1445,28
4665,205,4
4666,2840,19
4667,144,3
4668,206,4
4669,1115,16
4670,726,12
4671,206,4
4672,99,2
4673,1212,22
4674,18,0
4675,522,11
4676,206,4
4677,660,10
4678,500,11
4679,1008,21
4680,1655,32
4681,332,7
4682,2950,30
4683,143,3
4684,102,2
4685,916,16
4686,647,13
4687,15,0
4688,461,10
4689,3019,57
4690,57,1
4691,100,2
4692,314,7
4693,649,13
4694,142,3
4695,1727,29
4696,585,12
4697,1976,32
4698,450,6
4699,3711,46
4700,562,11
4701,1658,25
4702,896,16
4703,248,5
4704,228,5
4705,1795,32
4706,703,11
4707,1063,19
4708,478,10
4709,58,1
4710,419,9
4711,59,1
4712,1041,18
4713,758,17
4714,2120,34
4715,606,12
4716,206,4
4717,102,2
4718,776,16
4719,185,4
4720,1380,26
4721,100,2
4722,1263,27
4723,818,17
4724,1096,24
4725,917,16
4726,2296,24
4727,648,13
4728,334,7
4729,417,9
4730,651,14
4731,310,6
4732,631,14
4733,1758,33
4734,691,14
4735,1401,26
4736,1622,35
4737,437,9
4738,95,0
4739,143,3
4740,965,20
4741,769,13
4742,1296,24
4743,830,14
4744,438,9
4745,312,7
4746,1159,17
4747,248,5
4748,1898,33
4749,906,20
4750,1105,20
4751,631,14
4752,164,3
4753,58,1
4754,366,4
4755,1974,39
4756,227,5
4757,1070,22
4758,1053,23
4759,650,14
4760,205,4
4761,1424,19
4762,1539,25
4763,1236,16
4764,1955,16
4765,756,16
4766,565,12
4767,1318,25
4768,755,16
4769,332,7
4770,395,8
4771,1266,20
4772,375,8
4773,449,6
4774,829,14
4775,440,10
4776,710,14
4777,650,14
4778,975,16
4779,1083,19
4780,452,6
4781,2271,22
4782,99,2
4783,57,1
4784,15,0
4785,396,8
4786,2443,27
4787,1319,26
4788,376,8
4789,102,2
4790,1265,20
4791,101,2
4792,374,8
4793,787,13
4794,1212,22
4795,733,15
4796,207,4
4797,397,9
4798,352,7
4799,16,0
4800,1578,33
4801,228,5
4802,373,7
4803,205,4
4804,459,9
4805,820,18
4806,58,1
4807,1520,10
4808,59,1
4809,1897,40
4810,1013,23
4811,353,7
4812,98,2
4813,1383,27
4814,715,16
4815,1073,23
4816,1028,22
4817,524,11
4818,585,12
4819,500,0
4820,395,8
4821,545,12
4822,681,8
4823,395,8
4824,923,19
4825,893,15
4826,206,4
4827,101,2
4828,1116,24
4829,205,4
4830,671,14
4831,1338,25
4832,1988,21
4833,535,8
4834,205,4
4835,162,3
4836,229,5
4837,1168,21
4838,162,3
4839,101,2
4840,946,20
4841,621,10
4842,1253,23
4843,1085,20
4844,504,11
4845,854,15
4846,2022,18
4847,733,15
4848,1558,25
4849,290,6
4850,642,10
4851,16,0
4852,873,15
4853,1383,27
4854,185,4
4855,290,6
4856,3013,39
4857,333,7
4858,620,10
4859,58,1
4860,1839,41
4861,1390,30
4862,333,7
4863,246,5
4864,796,16
4865,248,5
4866,290,6
4867,163,3
4868,1033,15
4869,788,13
4870,988,21
4871,271,6
4872,119,2
4873,501,10
4874,394,8
4875,585,12
4876,841,18
4877,617,9
4878,143,3
4879,711,14
4880,819,18
4881,1838,17
4882,627,13
4883,270,6
4884,59,1
4885,1001,18
4886,860,18
4887,684,11
4888,311,6
4889,17,0
4890,817,17
4891,1465,28
4892,458,9
4893,1316,24
4894,14,0
4895,228,5
4896,671,14
4897,608,13
4898,229,5
4899,1401,26
4900,1591,30
4901,58,1
4902,248,5
4903,144,3
4904,886,20
4905,2408,37
4906,586,12
4907,608,13
4908,981,18
4909,310,6
4910,100,2
4911,850,14
4912,365,4
4913,292,6
4914,228,5
4915,564,12
4916,1194,23
4917,3740,34
4918,882,19
4919,586,12
4920,356,8
4921,100,2
4922,163,3
4923,365,4
4924,1486,28
4925,185,4
4926,798,17
4927,291,6
4928,290,6
4929,100,2
4930,757,16
4931,57,1
4932,205,4
4933,1304,27
4934,850,14
4935,937,16
4936,101,2
4937,247,5
4938,101,2
4939,2230,22
4940,56,1
4941,589,13
4942,59,1
4943,271,6
4944,1018,17
4945,101,2
4946,186,4
4947,1677,33
4948,290,6
4949,1314,24
4950,1231,23
4951,206,4
4952,143,3
4953,1570,30
4954,2089,22
4955,439,10
4956,227,5
4957,1102,19
4958,1033,15
4959,186,4
4960,1028,21
4961,333,7
4962,503,11
4963,1023,19
4964,789,13
4965,1442,27
4966,249,5
4967,544,11
4968,923,19
4969,926,20
4970,776,16
4971,3256,40
4972,735,16
4973,57,1
4974,12,0
4975,415,8
4976,713,15
4977,585,13
4978,1713,15
4979,395,8
4980,605,12
4981,2453,23
4982,2941,34
4983,1191,22
4984,357,8
4985,57,1
4986,249,5
4987,536,8
4988,502,11
4989,121,2
4990,15,0
4991,821,18
4992,2008,21
4993,966,20
4994,628,13
4995,101,2
4996,1007,20
4997,861,18
4998,352,7
4999,546,12
5000,1049,22
5001,2131,38
5002,1885,36
5003,982,18
5004,228,5
5005,202,4
5006,143,3
5007,2502,27
5008,1086,20
5009,619,10
5010,1054,16
5011,162,3
5012,862,19
5013,1254,24
5014,925,20
5015,101,2
5016,838,17
5017,810,14
5018,1104,19
5019,1307,20
5020,544,11
5021,57,1
5022,143,3
5023,1028,21
5024,903,19
5025,2874,39
5026,1179,25
5027,1020,18
5028,586,12
5029,1570,30
5030,526,12
5031,1071,22
5032,246,5
5033,437,9
5034,775,16
5035,206,4
5036,142,3
5037,229,5
5038,2191,46
5039,100,2
5040,291,6
5041,57,1
5042,1477,24
5043,335,7
5044,271,6
5045,356,8
5046,312,6
5047,143,3
5048,15,0
5049,164,3
5050,205,4
5051,535,8
5052,905,20
5053,229,5
5054,183,4
5055,99,2
5056,417,9
5057,586,13
5058,965,20
5059,16,0
5060,1775,16
5061,460,10
5062,628,13
5063,309,6
5064,206,4
5065,482,10
5066,958,17
5067,58,1
5068,460,10
5069,2188,21
5070,631,14
5071,2574,47
5072,2074,39
5073,164,3
5074,101,2
5075,58,1
5076,956,16
5077,271,6
5078,820,18
5079,142,3
5080,523,11
5081,1697,32
5082,101,2
5083,142,3
5084,690,14
5085,1753,31
5086,377,8
5087,1011,14
5088,59,1
5089,2611,30
5090,580,2
5091,787,13
5092,627,13
5093,399,9
5094,100,2
5095,15,0
5096,187,4
5097,374,8
5098,374,8
5099,312,7
5100,689,14
5101,982,18
5102,916,16
5103,100,2
5104,333,7
5105,3798,49
5106,1579,33
5107,4035,80
5108,648,14
5109,842,19
5110,291,6
5111,419,9
5112,143,3
5113,272,6
5114,1353,7
5115,333,7
5116,1491,22
5117,441,10
5118,331,6
5119,543,11
5120,1030,22
5121,2039,33
5122,585,12
5123,1256,24
5124,271,6
5125,3251,54
5126,205,4
5127,205,4
5128,661,10
5129,59,1
5130,291,6
5131,1073,23
5132,59,1
5133,578,9
5134,461,10
5135,1043,19
5136,101,2
5137,1911,39
5138,1432,23
5139,15,0
5140,896,16
5141,334,7
5142,1213,23
5143,143,3
5144,1155,24
5145,249,5
5146,1994,39
5147,3103,66
5148,568,12
5149,419,9
5150,229,5
5151,956,16
5152,498,10
5153,271,6
5154,461,10
5155,1335,24
5156,395,8
5157,249,5
5158,861,18
5159,398,9
5160,16,0
5161,1327,29
5162,499,10
5163,121,2
5164,143,3
5165,775,16
5166,143,3
5167,142,3
5168,565,12
5169,99,2
5170,3251,70
5171,11,0
5172,1020,18
5173,248,5
5174,1861,18
5175,58,1
5176,1963,35
5177,417,9
5178,2821,50
5179,227,5
5180,958,17
5181,2602,27
5182,480,10
5183,1117,17
5184,15,0
5185,459,9
5186,144,3
5187,247,5
5188,1285,20
5189,366,4
5190,1292,23
5191,5807,77
5192,143,3
5193,101,2
5194,787,13
5195,186,4
5196,500,0
5197,248,5
5198,546,12
5199,144,3
5200,142,3
5201,1738,33
5202,144,3
5203,353,7
5204,186,4
5205,227,5
5206,480,10
5207,58,1
5208,522,11
5209,480,10
5210,713,15
5211,1593,31
5212,292,6
5213,540,1
5214,3830,78
5215,1538,33
5216,102,2
5217,641,10
5218,397,8
5219,59,1
5220,1348,21
5221,566,12
5222,1750,30
5223,1539,25
5224,811,14
5225,1896,32
5226,57,1
5227,57,1
5228,3056,56
5229,12,0
5230,204,4
5231,1483,27
5232,945,20
5233,1124,20
5234,59,1
5235,1309,29
5236,1685,28
5237,272,6
5238,395,8
5239,948,21
5240,164,3
5241,493,7
5242,1266,20
5243,978,17
5244,609,13
5245,2029,37
5246,1352,7
5247,143,3
5248,418,9
5249,1007,21
5250,17,0
5251,16,0
5252,1363,27
5253,1159,25
5254,3961,82
5255,1745,36
5256,4085,76
5257,1607,29
5258,924,19
5259,859,17
5260,394,8
5261,331,7
5262,143,3
5263,4807,84
5264,59,1
5265,3278,65
5266,5988,101
5267,310,6
5268,249,5
5269,439,9
5270,2144,43
5271,2893,55
5272,5436,88
5273,712,15
5274,3369,69
5275,205,4
5276,585,12
5277,15,0
5278,462,10
5279,1093,23
5280,894,15
5281,1942,42
5282,748,13
5283,1169,21
5284,501,10
5285,2579,57
5286,693,15
5287,1276,24
5288,437,9
5289,2803,35
5290,187,4
5291,59,1
5292,3981,58
5293,1982,43
5294,1326,28
5295,540,1
5296,2453,31
5297,287,6
5298,56,1
5299,967,20
5300,2299,41
5301,143,3
5302,1337,25
5303,1354,7
5304,143,3
5305,480,10
5306,416,8
5307,671,14
5308,1423,27
5309,290,6
5310,58,1
5311,143,3
5312,59,1
5313,1825,36
5314,143,3
5315,660,10
5316,249,5
5317,1357,25
5318,1604,35
5319,2640,50
5320,1252,23
5321,1592,30
5322,13,0
5323,143,3
5324,671,14
5325,2158,41
5326,1401,26
5327,904,20
5328,841,18
5329,2105,44
5330,816,16
5331,101,2
5332,3937,73
5333,3800,34
5334,2377,40
5335,1126,20
5336,1981,42
5337,1954,39
5338,1598,33
5339,1180,26
5340,1180,26
5341,6657,136
5342,2924,59
5343,1346,28
5344,4882,83
5345,54,1
5346,690,14
5347,609,13
5348,101,2
5349,1159,25
5350,16,0
5351,185,4
5352,58,1
5353,399,9
5354,5479,113
5355,58,1
5356,58,1
5357,365,4
5358,4342,58
5359,2169,21
5360,1240,26
5361,850,14
5362,2334,39
5363,3078,65
5364,462,10
5365,100,2
5366,2253,47
5367,247,5
5368,1021,20
5369,1638,33
5370,69,1
5371,2992,55
5372,878,17
5373,416,8
5374,334,7
5375,3467,45
5376,2841,50
5377,375,8
5378,2614,48
5379,947,20
5380,2026,36
5381,4617,89
5382,439,9
5383,776,16
5384,842,18
5385,3754,79
5386,4599,65
5387,143,3
5388,185,4
5389,58,1
5390,2205,44
5391,4006,76
5392,1676,32
5393,334,7
5394,267,5
5395,1254,23
5396,1840,24
5397,4997,81
5398,332,7
5399,7017,89
5400,4034,80
5401,3588,69
5402,1074,23
5403,100,2
5404,11,0
5405,1635,32
5406,992,22
5407,2438,41
5408,9,0
5409,2894,63
5410,206,4
5411,143,3
5412,101,2
5413,2061,42
5414,1323,27
5415,2894,55
5416,818,17
5417,185,4
5418,2916,56
5419,3666,68
5420,1253,23
5421,142,3
5422,798,17
5423,2296,48
5424,2808,37
5425,2203,43
5426,162,3
5427,120,2
5428,883,19
5429,206,4
5430,1330,30
5431,1466,28
5432,375,8
5433,3000,53
5434,5469,93
5435,1762,35
5436,588,13
5437,1280,26
5438,7720,130
5439,187,4
5440,5289,93
5441,101,2
5442,206,4
5443,1600,34
5444,8065,124
5445,2130,46
5446,2069,45
5447,3482,50
5448,3238,65
5449,2408,53
5450,5192,79
5451,881,18
5452,143,3
5453,2423,43
5454,1174,23
5455,333,7
5456,120,2
5457,56,1
5458,102,2
5459,3456,48
5460,927,21
5461,2589,29
5462,4876,56
5463,1705,36
5464,2226,44
5465,143,3
5466,2558,49
5467,1783,27
5468,1285,28
5469,6073,79
5470,4379,65
5471,2734,55
5472,3310,62
5473,375,8
5474,375,8
5475,2641,50
5476,185,4
5477,3960,64
5478,977,17
5479,291,6
5480,163,3
5481,101,2
5482,713,15
5483,4049,53
5484,184,4
5485,248,5
5486,7727,92
5487,4725,68
5488,334,7
5489,407,5
5490,620,10
5491,418,9
5492,2515,48
5493,3774,56
5494,1391,30
5495,272,6
5496,8947,100
5497,56,1
5498,2639,49
5499,483,11
5500,1328,21
5501,120,2
5502,3288,61
5503,9030,110
5504,4480,74
5505,522,11
5506,1223,19
5507,712,15
5508,4510,78
5509,3926,52
5510,4488,69
5511,334,7
5512,247,5
5513,2901,50
5514,249,5
5515,2419,49
5516,5593,87
5517,4951,78
5518,2426,44
5519,101,2
5520,4491,70
5521,101,2
5522,16,0
5523,1253,23
5524,525,12
5525,1256,24
5526,5453,63
5527,1314,23
5528,1663,35
5529,269,5
5530,248,5
5531,58,1
5532,4159,81
5533,407,5
5534,779,17
5535,5016,96
5536,353,7
5537,396,8
5538,12,0
5539,3695,56
5540,8688,125
5541,567,12
5542,493,7
5543,3245,59
5544,15,0
5545,1731,30
5546,2341,50
5547,2796,56
5548,1458,9
5549,163,3
5550,3633,71
5551,290,6
5552,1009,21
5553,3303,59
5554,1302,27
5555,101,2
5556,2334,47
5557,17,0
5558,1508,29
5559,4674,71
5560,681,11
5561,271,6
5562,2798,49
5563,2195,40
5564,628,13
5565,101,2
5566,6231,86
5567,4125,60
5568,185,4
5569,3675,72
5570,186,4
5571,3551,62
5572,1285,28
5573,1613,31
5574,142,3
5575,673,15
5576,3105,60
5577,482,11
5578,314,7
5579,185,4
5580,4431,70
5581,4793,87
5582,631,14
5583,100,2
5584,4623,83
5585,5076,96
5586,566,12
5587,58,1
5588,1213,23
5589,3272,55
5590,247,5
5591,2284,51
5592,5060,82
5593,121,2
5594,143,3
5595,14,0
5596,2340,50
5597,902,19
5598,3050,62
5599,1634,31
5600,1479,33
5601,2661,50
5602,4503,59
5603,9998,153
5604,5006,92
5605,5406,92
5606,1221,26
5607,3924,67
5608,3380,50
5609,2423,51
5610,927,20
5611,438,9
5612,271,6
5613,1603,35
5614,6188,117
5615,143,3
5616,6022,98
5617,2552,55
5618,2405,44
5619,609,13
5620,312,7
5621,4486,60
5622,1837,17
5623,1012,22
5624,352,7
5625,691,14
5626,501,10
5627,57,1
5628,1065,20
5629,248,5
5630,3202,58
5631,3220,58
5632,650,14
5633,3909,77
5634,1066,20
5635,1679,33
5636,334,7
5637,396,8
5638,4831,54
5639,354,7
5640,248,5
5641,2336,40
5642,396,8
5643,630,14
5644,17,0
5645,59,1
5646,1368,29
5647,375,8
5648,1241,26
5649,419,9
5650,2917,55
5651,5511,70
5652,4371,86
5653,2501,50
5654,1872,39
5655,1972,39
5656,544,11
5657,3293,63
5658,3765,76
5659,3946,60
5660,2952,62
5661,2235,48
5662,101,2
5663,333,7
5664,353,7
5665,143,3
5666,4295,63
5667,1119,25
5668,2638,49
5669,269,6
5670,2785,60
5671,4382,83
5672,5787,92
5673,311,6
5674,15,0
5675,1141,26
5676,2658,49
5677,1115,24
5678,3125,52
5679,291,6
5680,206,4
5681,2256,40
5682,187,4
5683,3382,43
5684,3460,66
5685,3789,77
5686,6891,110
5687,2451,46
5688,3507,53
5689,619,10
5690,101,2
5691,1027,21
5692,1667,36
5693,3024,59
5694,398,9
5695,2496,32
5696,1489,29
5697,2016,40
5698,1430,30
5699,4570,70
5700,1119,17
5701,2415,40
5702,3463,67
5703,2971,54
5704,4628,69
5705,58,1
5706,8301,154
5707,7152,102
5708,4585,99
5709,270,6
5710,314,7
5711,2632,31
5712,1688,37
5713,2284,43
5714,4135,64
5715,3026,36
5716,313,7
5717,3183,59
5718,2268,45
5719,441,10
5720,1876,40
5721,16,0
5722,1581,26
5723,2386,44
5724,597,9
5725,7587,100
5726,7547,157
5727,3563,67
5728,419,9
5729,2014,39
5730,5343,91
5731,2794,56
5732,555,8
5733,1279,25
5734,631,14
5735,1581,27
5736,3477,57
5737,1231,22
5738,3306,60
5739,290,6
5740,2057,40
5741,58,1
5742,2591,30
5743,1306,28
5744,142,3
5745,1644,35
5746,1233,23
5747,2382,43
5748,713,15
5749,186,4
5750,2731,54
5751,1381,26
5752,2175,48
5753,100,2
5754,16,0
5755,3158,65
5756,3390,62
5757,481,10
5758,1843,35
5759,334,7
5760,4822,75
5761,1031,22
5762,2431,46
5763,3263,67
5764,480,10
5765,3000,50
5766,7191,110
5767,3833,71
5768,3291,62
5769,3114,63
5770,1128,21
5771,16,0
5772,3241,66
5773,2393,47
5774,291,6
5775,566,12
5776,3128,53
5777,2486,52
5778,1213,23
5779,566,12
5780,906,20
5781,459,10
5782,1155,24
5783,4431,70
5784,726,12
5785,1744,35
5786,16,0
5787,1044,19
5788,2707,53
5789,1197,25
5790,5049,93
5791,1774,39
5792,16,0
5793,247,5
5794,1137,24
5795,737,17
5796,272,6
5797,290,6
5798,3556,56
5799,7212,103
5800,1642,35
5801,59,1
5802,4114,63
5803,3877,80
5804,1435,24
5805,4182,82
5806,3386,68
5807,2768,53
5808,2761,34
5809,11,0
5810,4697,64
5811,2175,40
5812,4609,93
5813,547,12
5814,3803,59
5815,2572,47
5816,2597,49
5817,364,4
5818,415,8
5819,4203,59
5820,903,19
5821,1832,39
5822,461,10
5823,1181,26
5824,1929,37
5825,1308,29
5826,1191,22
5827,228,5
5828,376,8
5829,500,0
5830,651,14
5831,2013,39
5832,4854,96
5833,2640,50
5834,4324,67
5835,3380,66
5836,8008,101
5837,3485,68
5838,1170,22
5839,247,5
5840,4325,84
5841,1267,29
5842,1728,37
5843,2973,63
5844,4241,82
5845,526,10
5846,101,2
5847,292,6
5848,2895,40
5849,758,17
5850,6590,94
5851,1699,33
5852,2328,29
5853,418,9
5854,3211,62
5855,1549,29
5856,768,13
5857,2318,41
5858,1687,36
5859,794,14
5860,3251,62
5861,143,3
5862,1181,26
5863,19,0
5864,4421,82
5865,164,3
5866,3993,79
5867,4931,70
5868,2726,52
5869,99,2
5870,290,6
5871,1757,33
5872,1944,35
5873,186,4
5874,163,3
5875,3940,58
5876,690,14
5877,3096,64
5878,4283,59
5879,7646,100
5880,4858,97
5881,1961,42
5882,3119,57
5883,726,12
5884,58,1
5885,1917,41
5886,144,3
5887,143,3
5888,2351,47
5889,5694,87
5890,3751,70
5891,2954,55
5892,1906,20
5893,4630,69
5894,98,2
5895,1782,35
5896,2518,49
5897,2717,33
5898,4771,86
5899,143,3
5900,3704,75
5901,1171,22
5902,500,0
5903,4290,94
5904,1971,38
5905,1064,19
5906,3444,60
5907,948,21
5908,185,4
5909,4313,87
5910,611,14
5911,229,5
5912,437,9
5913,59,1
5914,322,3
5915,3406,68
5916,461,10
5917,6672,102
5918,5688,77
5919,4039,81
5920,101,2
5921,2294,23
5922,2664,51
5923,1073,23
5924,5189,101
5925,4410,62
5926,1634,31
5927,101,2
5928,311,6
5929,6546,124
5930,4108,61
5931,481,10
5932,226,5
5933,8986,124
5934,2494,47
5935,17,0
5936,853,15
5937,2060,41
5938,1749,37
5939,334,7
5940,229,5
5941,460,10
5942,3680,66
5943,1568,29
5944,1391,30
5945,3807,76
5946,6152,110
5947,248,5
5948,540,1
5949,3100,58
5950,5384,75
5951,4171,70
5952,249,5
5953,620,3
5954,5593,103
5955,2026,44
5956,5367,100
5957,628,13
5958,4389,77
5959,8241,98
5960,461,10
5961,7432,119
5962,500,10
5963,26,0
5964,100,2
5965,916,16
5966,4202,75
5967,1220,26
5968,100,2
5969,683,11
5970,2270,38
5971,186,4
5972,2881,58
5973,1244,27
5974,14,0
5975,2913,55
5976,861,18
5977,100,2
5978,1338,25
5979,418,9
5980,1218,25
5981,502,11
5982,841,18
5983,6266,100
5984,248,5
5985,396,8
5986,3235,40
5987,2209,45
5988,3509,53
5989,101,2
5990,291,6
5991,228,5
5992,3268,61
5993,205,4
5994,315,7
5995,101,2
5996,1496,32
5997,206,4
5998,949,21
5999,1073,23
